"tempSet","timestamp","tempActual","outlier"
58.0,10/27/17 5:59 AM,55.4,"false"
58.0,10/27/17 6:00 AM,55.444,"false"
58.0,10/27/17 6:00 AM,55.51,"false"
58.0,10/27/17 6:01 AM,55.51,"false"
58.0,10/27/17 6:01 AM,55.6082,"false"
58.0,10/27/17 6:01 AM,55.618,"false"
58.0,10/27/17 6:01 AM,55.63,"false"
58.0,10/27/17 6:02 AM,55.63,"false"
58.0,10/27/17 6:02 AM,55.63,"false"
58.0,10/27/17 6:02 AM,55.63,"false"
58.0,10/27/17 6:02 AM,55.63,"false"
58.0,10/27/17 6:03 AM,55.685,"false"
58.0,10/27/17 6:03 AM,55.74,"false"
58.0,10/27/17 6:03 AM,55.74,"false"
58.0,10/27/17 6:03 AM,55.74,"false"
58.0,10/27/17 6:04 AM,55.74,"false"
58.0,10/27/17 6:04 AM,55.74,"false"
58.0,10/27/17 6:04 AM,55.8,"false"
58.0,10/27/17 6:04 AM,55.85,"false"
58.0,10/27/17 6:05 AM,55.85,"false"
58.0,10/27/17 6:05 AM,55.85,"false"
58.0,10/27/17 6:05 AM,55.85,"false"
58.0,10/27/17 6:05 AM,55.861,"false"
58.0,10/27/17 6:06 AM,55.88,"false"
58.0,10/27/17 6:06 AM,55.927,"false"
58.0,10/27/17 6:06 AM,55.96,"false"
58.0,10/27/17 6:06 AM,55.96,"false"
58.0,10/27/17 6:07 AM,55.96,"false"
58.0,10/27/17 6:07 AM,55.96,"false"
58.0,10/27/17 6:07 AM,55.982,"false"
58.0,10/27/17 6:07 AM,56.015,"false"
58.0,10/27/17 6:08 AM,56.05,"false"
58.0,10/27/17 6:08 AM,56.07,"false"
58.0,10/27/17 6:08 AM,56.07,"false"
58.0,10/27/17 6:08 AM,56.07,"false"
58.0,10/27/17 6:09 AM,56.07,"false"
58.0,10/27/17 6:09 AM,56.07,"false"
58.0,10/27/17 6:09 AM,56.07,"false"
58.0,10/27/17 6:09 AM,56.1464,"false"
58.0,10/27/17 6:10 AM,56.19,"false"
54.0,10/27/17 6:10 AM,56.19,"false"
54.0,10/27/17 6:10 AM,56.19,"false"
54.0,10/27/17 6:10 AM,56.19,"false"
54.0,10/27/17 6:11 AM,56.1355,"false"
54.0,10/27/17 6:11 AM,55.982,"false"
54.0,10/27/17 6:11 AM,55.77,"false"
54.0,10/27/17 6:11 AM,55.422,"false"
54.0,10/27/17 6:12 AM,54.915,"false"
54.0,10/27/17 6:12 AM,54.3573,"false"
54.0,10/27/17 6:12 AM,53.702,"false"
54.0,10/27/17 6:12 AM,53.0473,"false"
54.0,10/27/17 6:13 AM,52.53,"false"
54.0,10/27/17 6:13 AM,52.17,"false"
54.0,10/27/17 6:13 AM,51.764,"false"
54.0,10/27/17 6:13 AM,51.47,"false"
54.0,10/27/17 6:14 AM,51.606,"false"
54.0,10/27/17 6:14 AM,51.89,"false"
54.0,10/27/17 6:14 AM,52.228,"false"
54.0,10/27/17 6:14 AM,52.5664,"false"
54.0,10/27/17 6:15 AM,52.912,"false"
54.0,10/27/17 6:15 AM,53.2318,"false"
54.0,10/27/17 6:15 AM,53.534,"false"
54.0,10/27/17 6:15 AM,53.76,"false"
54.0,10/27/17 6:16 AM,53.984,"false"
54.0,10/27/17 6:16 AM,54.09,"false"
54.0,10/27/17 6:16 AM,54.2145,"false"
54.0,10/27/17 6:16 AM,54.3,"false"
54.0,10/27/17 6:17 AM,54.39,"false"
54.0,10/27/17 6:17 AM,54.49,"false"
54.0,10/27/17 6:17 AM,54.511,"false"
54.0,10/27/17 6:17 AM,54.61,"false"
54.0,10/27/17 6:18 AM,54.665,"false"
54.0,10/27/17 6:18 AM,54.72,"false"
54.0,10/27/17 6:18 AM,54.72,"false"
54.0,10/27/17 6:18 AM,54.72,"false"
54.0,10/27/17 6:19 AM,54.61,"false"
54.0,10/27/17 6:19 AM,54.49,"false"
54.0,10/27/17 6:19 AM,54.288,"false"
54.0,10/27/17 6:19 AM,53.7836,"false"
54.0,10/27/17 6:20 AM,53.253,"false"
54.0,10/27/17 6:20 AM,52.721,"false"
54.0,10/27/17 6:20 AM,52.34,"false"
54.0,10/27/17 6:20 AM,51.992,"false"
54.0,10/27/17 6:21 AM,51.79,"false"
54.0,10/27/17 6:21 AM,51.69,"false"
54.0,10/27/17 6:21 AM,51.594,"false"
54.0,10/27/17 6:21 AM,51.72,"false"
54.0,10/27/17 6:22 AM,52.016,"false"
54.0,10/27/17 6:22 AM,52.34,"false"
54.0,10/27/17 6:22 AM,52.689,"false"
54.0,10/27/17 6:22 AM,52.934,"false"
54.0,10/27/17 6:23 AM,53.18,"false"
54.0,10/27/17 6:23 AM,53.412,"false"
54.0,10/27/17 6:23 AM,53.61,"false"
54.0,10/27/17 6:23 AM,53.754,"false"
54.0,10/27/17 6:24 AM,53.8855,"false"
54.0,10/27/17 6:24 AM,54.01,"false"
54.0,10/27/17 6:24 AM,54.05,"false"
54.0,10/27/17 6:24 AM,54.16,"false"
54.0,10/27/17 6:25 AM,54.232,"false"
54.0,10/27/17 6:25 AM,54.28,"false"
54.0,10/27/17 6:25 AM,54.34,"false"
54.0,10/27/17 6:25 AM,54.39,"false"
54.0,10/27/17 6:26 AM,54.39,"false"
54.0,10/27/17 6:26 AM,54.47,"false"
54.0,10/27/17 6:26 AM,54.5,"false"
54.0,10/27/17 6:26 AM,54.5,"false"
54.0,10/27/17 6:27 AM,54.58,"false"
54.0,10/27/17 6:27 AM,54.61,"false"
54.0,10/27/17 6:27 AM,54.61,"false"
54.0,10/27/17 6:27 AM,54.64,"false"
54.0,10/27/17 6:28 AM,54.72,"false"
54.0,10/27/17 6:28 AM,54.72,"false"
54.0,10/27/17 6:28 AM,54.72,"false"
54.0,10/27/17 6:28 AM,54.632,"false"
54.0,10/27/17 6:29 AM,54.48,"false"
54.0,10/27/17 6:29 AM,54.2464,"false"
54.0,10/27/17 6:29 AM,53.846,"false"
54.0,10/27/17 6:29 AM,53.3045,"false"
54.0,10/27/17 6:30 AM,52.777,"false"
54.0,10/27/17 6:30 AM,52.283,"false"
54.0,10/27/17 6:30 AM,51.9645,"false"
54.0,10/27/17 6:30 AM,51.734,"false"
54.0,10/27/17 6:31 AM,51.6136,"false"
54.0,10/27/17 6:31 AM,51.57,"false"
54.0,10/27/17 6:31 AM,51.642,"false"
54.0,10/27/17 6:31 AM,51.8818,"false"
54.0,10/27/17 6:32 AM,52.195,"false"
54.0,10/27/17 6:32 AM,52.4836,"false"
54.0,10/27/17 6:32 AM,52.777,"false"
54.0,10/27/17 6:32 AM,53.015,"false"
54.0,10/27/17 6:33 AM,53.2627,"false"
54.0,10/27/17 6:33 AM,53.446,"false"
54.0,10/27/17 6:33 AM,53.61,"false"
54.0,10/27/17 6:33 AM,53.743,"false"
54.0,10/27/17 6:34 AM,53.82,"false"
54.0,10/27/17 6:34 AM,53.916,"false"
54.0,10/27/17 6:34 AM,54.0,"false"
54.0,10/27/17 6:34 AM,54.05,"false"
54.0,10/27/17 6:35 AM,54.127,"false"
54.0,10/27/17 6:35 AM,54.16,"false"
54.0,10/27/17 6:35 AM,54.1927,"false"
54.0,10/27/17 6:35 AM,54.268,"false"
54.0,10/27/17 6:36 AM,54.28,"false"
54.0,10/27/17 6:36 AM,54.31,"false"
54.0,10/27/17 6:36 AM,54.39,"false"
54.0,10/27/17 6:36 AM,54.39,"false"
54.0,10/27/17 6:37 AM,54.45,"false"
54.0,10/27/17 6:37 AM,54.5,"false"
54.0,10/27/17 6:37 AM,54.5,"false"
54.0,10/27/17 6:37 AM,54.577,"false"
54.0,10/27/17 6:38 AM,54.61,"false"
54.0,10/27/17 6:38 AM,54.61,"false"
54.0,10/27/17 6:38 AM,54.65,"false"
54.0,10/27/17 6:38 AM,54.72,"false"
54.0,10/27/17 6:39 AM,54.72,"false"
54.0,10/27/17 6:39 AM,54.68,"false"
54.0,10/27/17 6:39 AM,54.566,"false"
54.0,10/27/17 6:39 AM,54.43,"false"
54.0,10/27/17 6:40 AM,54.2564,"false"
54.0,10/27/17 6:40 AM,53.824,"false"
54.0,10/27/17 6:40 AM,53.264,"false"
54.0,10/27/17 6:40 AM,52.77,"false"
54.0,10/27/17 6:41 AM,52.261,"false"
54.0,10/27/17 6:41 AM,51.9964,"false"
54.0,10/27/17 6:41 AM,51.811,"false"
54.0,10/27/17 6:41 AM,51.72,"false"
54.0,10/27/17 6:42 AM,51.606,"false"
54.0,10/27/17 6:42 AM,51.723,"false"
54.0,10/27/17 6:42 AM,51.9745,"false"
54.0,10/27/17 6:42 AM,52.272,"false"
54.0,10/27/17 6:43 AM,52.5864,"false"
54.0,10/27/17 6:43 AM,52.876,"false"
54.0,10/27/17 6:43 AM,53.095,"false"
54.0,10/27/17 6:43 AM,53.3255,"false"
54.0,10/27/17 6:44 AM,53.512,"false"
54.0,10/27/17 6:44 AM,53.64,"false"
54.0,10/27/17 6:44 AM,53.754,"false"
54.0,10/27/17 6:44 AM,53.82,"false"
54.0,10/27/17 6:45 AM,53.904,"false"
54.0,10/27/17 6:45 AM,53.94,"false"
54.0,10/27/17 6:45 AM,54.01,"false"
54.0,10/27/17 6:45 AM,54.05,"false"
54.0,10/27/17 6:46 AM,54.105,"false"
54.0,10/27/17 6:46 AM,54.16,"false"
54.0,10/27/17 6:46 AM,54.196,"false"
54.0,10/27/17 6:46 AM,54.28,"false"
54.0,10/27/17 6:47 AM,54.28,"false"
54.0,10/27/17 6:47 AM,54.324,"false"
54.0,10/27/17 6:47 AM,54.38,"false"
54.0,10/27/17 6:47 AM,54.39,"false"
54.0,10/27/17 6:48 AM,54.434,"false"
54.0,10/27/17 6:48 AM,54.5,"false"
54.0,10/27/17 6:48 AM,54.5,"false"
54.0,10/27/17 6:48 AM,54.5,"false"
54.0,10/27/17 6:49 AM,54.56,"false"
54.0,10/27/17 6:49 AM,54.61,"false"
54.0,10/27/17 6:49 AM,54.61,"false"
54.0,10/27/17 6:49 AM,54.621,"false"
54.0,10/27/17 6:50 AM,54.7,"false"
54.0,10/27/17 6:50 AM,54.72,"false"
54.0,10/27/17 6:50 AM,54.698,"false"
54.0,10/27/17 6:50 AM,54.53,"false"
54.0,10/27/17 6:51 AM,54.401,"false"
54.0,10/27/17 6:51 AM,54.1527,"false"
54.0,10/27/17 6:51 AM,53.824,"false"
54.0,10/27/17 6:51 AM,53.3964,"false"
54.0,10/27/17 6:52 AM,52.755,"false"
54.0,10/27/17 6:52 AM,52.31,"false"
54.0,10/27/17 6:52 AM,52.063,"false"
54.0,10/27/17 6:52 AM,51.867,"false"
54.0,10/27/17 6:53 AM,51.78,"false"
54.0,10/27/17 6:53 AM,51.606,"false"
54.0,10/27/17 6:53 AM,51.6773,"false"
54.0,10/27/17 6:53 AM,51.924,"false"
54.0,10/27/17 6:54 AM,52.23,"false"
54.0,10/27/17 6:54 AM,52.53,"false"
54.0,10/27/17 6:54 AM,52.81,"false"
54.0,10/27/17 6:54 AM,53.049,"false"
54.0,10/27/17 6:55 AM,53.2627,"false"
54.0,10/27/17 6:55 AM,53.468,"false"
54.0,10/27/17 6:55 AM,53.63,"false"
54.0,10/27/17 6:55 AM,53.732,"false"
54.0,10/27/17 6:56 AM,53.82,"false"
54.0,10/27/17 6:56 AM,53.9291,"false"
54.0,10/27/17 6:56 AM,53.973,"false"
54.0,10/27/17 6:56 AM,54.05,"false"
54.0,10/27/17 6:57 AM,54.07,"false"
54.0,10/27/17 6:57 AM,54.16,"false"
54.0,10/27/17 6:57 AM,54.16,"false"
54.0,10/27/17 6:57 AM,54.1927,"false"
54.0,10/27/17 6:58 AM,54.28,"false"
54.0,10/27/17 6:58 AM,54.28,"false"
54.0,10/27/17 6:58 AM,54.35,"false"
54.0,10/27/17 6:58 AM,54.39,"false"
